customer_id,gender,usia,kota,tenure_bulan,paket,jenis_jaringan,kuota_gb,biaya_bulanan,punya_streaming_bundle,punya_ewallet_linked,metode_bayar,jumlah_komplain_6bln,skor_kepuasan_csat,pernah_upgrade_paket,total_pemakaian_data_gb,frekuensi_login_app,churn
CUST-06520,Male,63,Semarang,44,Hybrid,5G,10,140.04,No,No,E-Wallet,0,2.0,Yes,4.46,11,0
CUST-06521,Male,20,Lainnya,44,Prabayar,5G,100,260.72,No,No,Auto-debit,1,5.0,Yes,10.16,9,0
CUST-06522,Male,30,Medan,36,Pascabayar,5G,10,254.02,Yes,Yes,Auto-debit,2,3.0,Yes,,4,0
CUST-06523,Female,45,Jakarta,22,Prabayar,5G,50,103.49,Yes,Yes,Kartu Kredit,0,3.0,No,0.93,9,0
CUST-06524,Male,45,Surabaya,18,Prabayar,4G,5,247.49,No,Yes,Kartu Kredit,0,2.0,Yes,26.92,8,0
CUST-06525,Male,60,Jakarta,8,Prabayar,Fiber,5,113.89,No,Yes,Auto-debit,1,2.0,No,23.72,7,0
CUST-06526,Male,63,Yogyakarta,13,Prabayar,Fiber,5,225.05,No,No,Transfer Bank,1,1.0,Yes,16.77,16,0
CUST-06527,Male,49,Jakarta,41,Pascabayar,4G,50,184.61,Yes,Yes,Transfer Bank,2,4.0,No,64.56,12,0
CUST-06528,Female,49,Semarang,29,Prabayar,4G,10,144.81,No,No,Transfer Bank,2,5.0,No,5.89,6,1
CUST-06529,Male,32,Semarang,53,Prabayar,5G,10,170.89,Yes,Yes,Transfer Bank,0,1.0,Yes,6.95,4,0
CUST-06530,Male,55,Yogyakarta,57,Pascabayar,Fiber,50,41.21,No,Yes,Transfer Bank,0,1.0,No,1.26,5,0
CUST-06531,Male,48,Jakarta,40,Prabayar,Fiber,50,214.09,No,Yes,Kartu Kredit,0,4.0,No,24.01,9,0
CUST-06532,Male,19,Jakarta,7,Pascabayar,Fiber,100,77.65,No,Yes,Auto-debit,0,2.0,Yes,1.17,11,0
CUST-06533,Male,57,Lainnya,0,Pascabayar,Fiber,25,264.68,No,No,Kartu Kredit,2,5.0,No,,13,1
CUST-06534,Female,34,Semarang,16,Pascabayar,5G,5,173.39,Yes,Yes,E-Wallet,1,4.0,No,10.3,6,0
CUST-06535,Female,40,Bandung,20,Prabayar,4G,Unlimited,85.02,No,Yes,E-Wallet,0,1.0,No,9.12,6,1
CUST-06536,Male,40,Yogyakarta,5,Prabayar,4G,100,214.23,Yes,No,E-Wallet,0,1.0,No,19.06,10,1
CUST-06537,Female,56,Lainnya,56,Pascabayar,4G,100,150.31,No,Yes,E-Wallet,0,2.0,No,12.4,7,0
CUST-06538,Male,30,Surabaya,26,Hybrid,4G,Unlimited,191.44,Yes,Yes,E-Wallet,0,1.0,No,4.05,7,0
CUST-06539,Male,36,Lainnya,53,Prabayar,4G,100,136.82,Yes,Yes,E-Wallet,1,1.0,Yes,32.14,10,0
CUST-06540,Female,19,Jakarta,15,Prabayar,5G,Unlimited,202.32,Yes,No,Auto-debit,0,5.0,No,13.6,6,0
CUST-06541,Female,34,Lainnya,0,Prabayar,5G,50,105.45,Yes,No,E-Wallet,1,1.0,No,9.21,14,1
CUST-06542,Male,22,Jakarta,9,Pascabayar,4G,50,121.04,Yes,Yes,Auto-debit,0,3.0,No,19.85,7,0
CUST-06543,Female,45,Surabaya,33,Prabayar,Fiber,50,183.81,Yes,No,E-Wallet,1,2.0,No,15.03,5,0
CUST-06544,Male,59,Jakarta,34,Hybrid,Fiber,50,266.39,No,No,Auto-debit,0,1.0,Yes,4.14,11,0
CUST-06545,Female,39,Lainnya,31,Prabayar,4G,25,144.41,Yes,No,Kartu Kredit,2,2.0,Yes,42.46,5,1
CUST-06546,Female,60,Lainnya,69,Hybrid,4G,10,206.55,No,No,Kartu Kredit,0,2.0,No,0.14,13,0
CUST-06547,Female,63,Surabaya,46,Prabayar,5G,100,198.41,No,Yes,Transfer Bank,0,3.0,No,8.53,9,0
CUST-06548,Female,20,Surabaya,52,Prabayar,Fiber,10,258.16,No,Yes,Transfer Bank,1,4.0,No,5.68,8,0
CUST-06549,Female,42,Surabaya,8,Prabayar,5G,Unlimited,91.02,Yes,No,Transfer Bank,0,5.0,No,3.77,10,0
CUST-06550,Female,42,Jakarta,33,Prabayar,4G,100,168.92,Yes,Yes,Kartu Kredit,2,,Yes,0.52,6,0
CUST-06551,Female,36,Yogyakarta,44,Hybrid,5G,Unlimited,161.69,Yes,Yes,Kartu Kredit,1,1.0,No,41.31,5,0
CUST-06552,Male,57,Jakarta,42,Prabayar,Fiber,50,168.95,Yes,Yes,Auto-debit,0,1.0,No,31.34,9,0
CUST-06553,Male,36,Lainnya,68,Prabayar,4G,50,112.45,No,Yes,Kartu Kredit,1,2.0,Yes,,9,0
CUST-06554,Male,20,Lainnya,34,Hybrid,5G,25,146.28,No,Yes,Transfer Bank,1,3.0,No,1.53,9,0
CUST-06555,Female,43,Jakarta,26,Prabayar,5G,100,224.33,No,Yes,Auto-debit,0,2.0,No,63.08,10,0
CUST-06556,Male,27,Medan,67,Prabayar,4G,50,93.42,No,Yes,E-Wallet,1,3.0,No,1.13,8,0
CUST-06557,Male,34,Lainnya,24,Prabayar,Fiber,25,183.26,No,Yes,E-Wallet,1,4.0,No,32.81,10,0
CUST-06558,Female,41,Lainnya,41,Prabayar,4G,5,131.56,Yes,No,Auto-debit,1,1.0,No,13.79,6,0
CUST-06559,Male,51,Makassar,2,Hybrid,Fiber,5,164.39,No,No,Transfer Bank,1,5.0,No,8.83,6,0
CUST-06560,Female,31,Jakarta,11,Prabayar,5G,10,128.87,Yes,No,Auto-debit,2,4.0,Yes,6.05,11,0
CUST-06561,Female,35,Jakarta,4,Pascabayar,4G,100,224.23,No,Yes,Kartu Kredit,0,3.0,No,8.0,4,0
CUST-06562,Male,21,Yogyakarta,30,Prabayar,5G,Unlimited,85.81,No,No,Transfer Bank,0,2.0,No,7.83,9,0
CUST-06563,Male,36,Bandung,67,Prabayar,4G,Unlimited,165.16,No,Yes,Kartu Kredit,1,5.0,No,21.38,13,0
CUST-06564,Male,45,Makassar,5,Pascabayar,4G,50,232.81,No,Yes,Auto-debit,2,2.0,No,2.47,13,1
CUST-06565,Male,46,Yogyakarta,70,Pascabayar,4G,Unlimited,169.99,No,Yes,Transfer Bank,2,5.0,No,3.02,5,0
CUST-06566,Male,31,Bandung,62,Pascabayar,Fiber,5,101.05,No,No,E-Wallet,0,5.0,No,28.32,9,0
CUST-06567,Male,20,Jakarta,0,Prabayar,Fiber,Unlimited,99.33,No,Yes,Kartu Kredit,1,2.0,Yes,13.91,6,0
CUST-06568,Male,45,Bandung,1,Prabayar,4G,Unlimited,163.8,Yes,Yes,Kartu Kredit,0,1.0,Yes,4.04,10,1
CUST-06569,Male,48,Lainnya,64,Pascabayar,5G,25,62.25,No,Yes,Transfer Bank,0,1.0,No,18.61,12,0
CUST-06570,Female,22,Surabaya,42,Pascabayar,Fiber,5,186.66,Yes,Yes,Auto-debit,3,4.0,No,29.8,7,0
CUST-06571,Female,41,Jakarta,12,Prabayar,5G,100,72.19,Yes,Yes,Kartu Kredit,0,5.0,No,30.83,3,0
CUST-06572,Male,22,Lainnya,68,Prabayar,4G,5,86.57,Yes,Yes,E-Wallet,2,5.0,No,2.03,10,1
CUST-06573,Female,39,Makassar,40,Pascabayar,4G,50,287.57,Yes,Yes,Kartu Kredit,1,5.0,No,11.92,12,0
CUST-06574,Male,48,Medan,45,Prabayar,4G,10,263.8,No,Yes,E-Wallet,1,5.0,No,2.99,10,0
CUST-06575,Male,51,Lainnya,48,Pascabayar,4G,50,121.85,Yes,No,E-Wallet,1,4.0,No,7.07,6,0
CUST-06576,Male,51,Bandung,14,Pascabayar,5G,Unlimited,240.18,No,No,Transfer Bank,3,2.0,Yes,2.87,8,0
CUST-06577,Male,53,Lainnya,25,Prabayar,5G,5,101.41,No,No,Transfer Bank,0,3.0,No,0.61,10,0
CUST-06578,Male,29,Lainnya,9,Prabayar,5G,5,187.44,Yes,Yes,Transfer Bank,1,2.0,No,19.24,10,1
CUST-06579,Male,57,Surabaya,38,Pascabayar,4G,50,248.33,No,Yes,Auto-debit,0,2.0,No,4.71,6,1
CUST-06580,Male,34,Bandung,71,Pascabayar,5G,100,108.96,No,No,Transfer Bank,1,3.0,No,11.92,7,1
CUST-06581,Male,35,Surabaya,45,Hybrid,5G,10,71.78,Yes,Yes,Transfer Bank,0,2.0,Yes,0.45,10,0
CUST-06582,Female,55,Makassar,49,Pascabayar,5G,5,155.82,Yes,Yes,Auto-debit,1,5.0,Yes,0.82,7,0
CUST-06583,Female,33,Semarang,13,Prabayar,4G,100,106.6,No,Yes,Kartu Kredit,2,3.0,No,24.18,11,0
CUST-06584,Female,21,Medan,39,Prabayar,4G,100,110.24,Yes,No,Auto-debit,0,4.0,Yes,3.8,3,0
CUST-06585,Female,51,Lainnya,71,Pascabayar,4G,Unlimited,86.32,No,No,Transfer Bank,0,4.0,Yes,49.45,8,0
CUST-06586,Female,49,Bandung,6,Prabayar,4G,Unlimited,34.6,No,Yes,Auto-debit,2,1.0,No,7.53,5,0
CUST-06587,Male,45,Yogyakarta,14,Pascabayar,5G,100,114.85,Yes,Yes,Kartu Kredit,0,1.0,No,9.49,8,0
CUST-06588,Male,24,Makassar,51,Prabayar,5G,5,120.39,No,No,E-Wallet,0,3.0,No,4.72,6,0
CUST-06589,Male,47,Medan,0,Prabayar,4G,10,101.23,No,Yes,E-Wallet,1,4.0,Yes,24.45,8,0
CUST-06590,Male,27,Jakarta,14,Prabayar,5G,50,84.86,Yes,No,Kartu Kredit,1,4.0,No,44.54,12,0
CUST-06591,Female,44,Makassar,67,Hybrid,5G,25,215.77,Yes,Yes,Kartu Kredit,1,4.0,No,33.14,6,0
CUST-06592,Male,41,Semarang,1,Pascabayar,5G,5,170.49,Yes,Yes,Auto-debit,0,5.0,No,7.21,9,0
CUST-06593,Female,54,Jakarta,30,Pascabayar,5G,50,74.46,No,No,Auto-debit,1,,No,6.91,7,0
CUST-06594,Female,63,Yogyakarta,23,Prabayar,Fiber,100,159.72,No,No,Kartu Kredit,1,4.0,Yes,,5,0
CUST-06595,Male,26,Bandung,28,Hybrid,5G,100,95.68,No,No,E-Wallet,0,4.0,No,12.87,9,0
CUST-06596,Female,23,Surabaya,18,Hybrid,4G,Unlimited,207.57,Yes,Yes,Auto-debit,0,4.0,Yes,5.84,7,0
CUST-06597,Male,44,Lainnya,19,Prabayar,Fiber,5,102.02,No,No,E-Wallet,1,5.0,No,3.34,7,0
CUST-06598,Male,62,Surabaya,54,Pascabayar,4G,Unlimited,225.2,No,No,Kartu Kredit,0,5.0,No,9.92,7,0
CUST-06599,Male,25,Semarang,1,Hybrid,5G,50,218.22,Yes,Yes,E-Wallet,0,1.0,Yes,36.09,9,0
CUST-06600,Male,40,Semarang,9,Prabayar,Fiber,10,179.04,No,No,E-Wallet,0,1.0,Yes,13.17,15,0
CUST-06601,Female,37,Jakarta,19,Prabayar,4G,Unlimited,100.86,Yes,No,Auto-debit,0,5.0,Yes,3.35,12,0
CUST-06602,Male,32,Bandung,59,Pascabayar,4G,5,128.79,Yes,No,Transfer Bank,0,5.0,Yes,7.88,13,0
CUST-06603,Male,49,Jakarta,28,Prabayar,4G,5,136.08,Yes,Yes,Kartu Kredit,0,4.0,No,,7,0
CUST-06604,Male,31,Jakarta,2,Pascabayar,Fiber,100,152.39,No,No,Transfer Bank,1,4.0,Yes,11.24,11,0
CUST-06605,Male,41,Makassar,37,Pascabayar,4G,100,233.47,No,No,Kartu Kredit,1,3.0,No,0.11,10,0
CUST-06606,Female,57,Jakarta,45,Prabayar,5G,5,122.35,No,Yes,Transfer Bank,0,4.0,No,24.78,5,0
CUST-06607,Female,35,Lainnya,32,Prabayar,4G,Unlimited,205.68,No,No,Auto-debit,1,2.0,No,23.65,5,0
CUST-06608,Male,18,Bandung,6,Pascabayar,4G,Unlimited,81.08,No,Yes,Kartu Kredit,2,4.0,No,17.4,5,1
CUST-06609,Female,59,Surabaya,63,Prabayar,4G,100,105.87,No,No,Auto-debit,0,1.0,No,9.35,3,0
CUST-06610,Male,30,Lainnya,61,Prabayar,Fiber,25,96.64,No,Yes,E-Wallet,0,3.0,Yes,24.69,3,0
CUST-06611,Male,54,Bandung,65,Prabayar,4G,Unlimited,207.14,No,Yes,Kartu Kredit,1,1.0,No,12.24,4,0
CUST-06612,Female,53,Semarang,69,Pascabayar,Fiber,5,252.67,No,No,Kartu Kredit,2,2.0,No,7.54,7,0
CUST-06613,Male,42,Makassar,22,Prabayar,5G,100,112.91,Yes,No,Transfer Bank,0,2.0,No,16.68,4,0
CUST-06614,Male,22,Lainnya,30,Prabayar,Fiber,Unlimited,99.28,No,No,Transfer Bank,1,4.0,No,15.51,5,0
CUST-06615,Male,62,Jakarta,69,Pascabayar,4G,50,130.67,No,Yes,Kartu Kredit,1,3.0,No,15.57,7,0
CUST-06616,Male,50,Jakarta,32,Prabayar,5G,25,93.7,No,No,Auto-debit,1,3.0,No,15.7,8,0
CUST-06617,Female,37,Lainnya,62,Pascabayar,4G,25,114.69,No,No,E-Wallet,0,4.0,No,19.19,10,0
CUST-06618,Male,58,Jakarta,46,Prabayar,5G,5,130.79,Yes,Yes,Transfer Bank,1,4.0,No,7.01,6,0
CUST-06619,Male,55,Makassar,66,Pascabayar,5G,5,131.37,Yes,Yes,E-Wallet,1,2.0,No,6.59,10,1
CUST-06620,Male,53,Semarang,0,Prabayar,4G,25,65.53,Yes,No,Transfer Bank,0,2.0,No,12.45,9,1
CUST-06621,Female,25,Medan,50,Prabayar,Fiber,5,112.12,No,Yes,E-Wallet,0,2.0,No,5.8,12,0
CUST-06622,Female,47,Yogyakarta,57,Prabayar,4G,50,280.24,No,Yes,Kartu Kredit,1,1.0,No,0.0,5,0
CUST-06623,Female,31,Lainnya,14,Hybrid,4G,50,71.19,No,No,Kartu Kredit,0,1.0,No,12.45,8,0
CUST-06624,Female,21,Jakarta,52,Pascabayar,5G,Unlimited,151.51,No,Yes,E-Wallet,0,5.0,No,10.35,2,0
CUST-06625,Female,33,Semarang,14,Prabayar,5G,10,145.06,Yes,No,Kartu Kredit,1,5.0,No,0.73,8,0
CUST-06626,Female,22,Makassar,65,Prabayar,4G,100,316.66,No,Yes,Kartu Kredit,2,3.0,No,20.82,6,1
CUST-06627,Female,22,Surabaya,65,Prabayar,Fiber,10,148.62,Yes,No,Kartu Kredit,1,1.0,No,5.12,5,1
CUST-06628,Male,52,Lainnya,0,Prabayar,4G,50,269.84,No,Yes,Kartu Kredit,2,5.0,No,21.98,8,0
CUST-06629,Male,41,Bandung,36,Prabayar,5G,100,146.77,No,Yes,Transfer Bank,0,3.0,Yes,12.65,13,0
CUST-06630,Male,36,Jakarta,27,Hybrid,4G,25,110.35,Yes,Yes,Transfer Bank,1,2.0,No,0.27,8,0
CUST-06631,Male,27,Lainnya,64,Prabayar,4G,5,150.45,No,No,E-Wallet,1,2.0,No,38.29,8,0
CUST-06632,Male,54,Lainnya,23,Hybrid,5G,100,79.68,Yes,Yes,Kartu Kredit,1,2.0,No,18.76,4,0
CUST-06633,Female,47,Jakarta,51,Prabayar,Fiber,10,156.14,No,No,E-Wallet,1,3.0,Yes,6.64,12,0
CUST-06634,Female,45,Yogyakarta,8,Pascabayar,5G,10,115.13,Yes,Yes,Auto-debit,0,2.0,No,16.92,10,0
CUST-06635,Male,26,Jakarta,15,Prabayar,4G,100,110.66,No,No,Transfer Bank,0,1.0,No,35.88,8,0
CUST-06636,Male,23,Jakarta,70,Prabayar,4G,50,214.65,No,Yes,Transfer Bank,0,2.0,Yes,4.04,6,1
CUST-06637,Male,23,Surabaya,27,Pascabayar,Fiber,5,124.82,No,Yes,Kartu Kredit,0,5.0,No,1.23,7,0
CUST-06638,Female,19,Lainnya,55,Prabayar,4G,Unlimited,55.48,No,No,Transfer Bank,0,,Yes,16.7,7,0
CUST-06639,Male,63,Jakarta,69,Hybrid,5G,50,173.68,No,Yes,E-Wallet,1,3.0,Yes,7.45,7,0
CUST-06640,Male,35,Jakarta,69,Pascabayar,4G,10,189.85,No,Yes,Kartu Kredit,0,4.0,No,4.58,7,0
CUST-06641,Male,48,Yogyakarta,1,Hybrid,4G,5,336.23,No,No,Kartu Kredit,2,2.0,No,21.37,11,1
CUST-06642,Female,64,Bandung,16,Pascabayar,4G,100,155.77,Yes,Yes,Transfer Bank,0,2.0,No,11.0,10,0
CUST-06643,Male,62,Jakarta,51,Prabayar,4G,100,120.28,No,Yes,Transfer Bank,2,2.0,Yes,3.09,9,1
CUST-06644,Female,33,Jakarta,66,Prabayar,5G,100,174.88,No,No,Auto-debit,0,5.0,Yes,9.55,5,0
CUST-06645,Female,41,Yogyakarta,70,Pascabayar,4G,50,82.24,No,Yes,E-Wallet,2,5.0,No,6.62,10,0
CUST-06646,Male,39,Semarang,51,Prabayar,Fiber,Unlimited,110.5,Yes,Yes,Auto-debit,0,5.0,Yes,13.29,11,0
CUST-06647,Female,19,Yogyakarta,7,Pascabayar,4G,50,182.81,No,Yes,E-Wallet,0,2.0,Yes,6.4,5,0
CUST-06648,Female,54,Jakarta,53,Prabayar,4G,10,128.8,Yes,Yes,E-Wallet,0,4.0,No,9.32,10,0
CUST-06649,Female,44,Bandung,19,Pascabayar,4G,10,61.6,Yes,No,E-Wallet,1,3.0,Yes,60.14,5,0
CUST-06650,Male,35,Yogyakarta,58,Prabayar,4G,25,124.38,No,Yes,Auto-debit,1,5.0,No,4.42,5,1
CUST-06651,Female,44,Surabaya,39,Prabayar,4G,100,149.46,Yes,No,Auto-debit,1,5.0,No,19.66,11,0
CUST-06652,Female,52,Jakarta,13,Hybrid,4G,5,126.52,No,Yes,Transfer Bank,0,5.0,No,23.12,7,0
CUST-06653,Male,18,Bandung,60,Pascabayar,4G,10,65.57,Yes,Yes,Kartu Kredit,1,5.0,No,,6,0
CUST-06654,Male,48,Surabaya,71,Prabayar,4G,25,41.23,Yes,Yes,E-Wallet,0,2.0,No,15.72,7,0
CUST-06655,Female,58,Jakarta,36,Prabayar,4G,50,197.49,No,Yes,Kartu Kredit,0,5.0,No,2.55,8,0
CUST-06656,Female,52,Lainnya,58,Pascabayar,4G,5,188.14,No,Yes,Kartu Kredit,1,2.0,No,10.58,4,0
CUST-06657,Female,47,Bandung,4,Prabayar,4G,5,105.12,No,Yes,E-Wallet,0,1.0,No,13.25,10,1
CUST-06658,Female,22,Semarang,19,Pascabayar,4G,Unlimited,103.17,No,Yes,Transfer Bank,0,4.0,No,8.84,17,0
CUST-06659,Male,53,Jakarta,9,Pascabayar,4G,5,121.13,Yes,Yes,Auto-debit,1,3.0,No,7.71,9,0
CUST-06660,Male,53,Semarang,20,Prabayar,5G,5,201.99,No,Yes,Auto-debit,2,4.0,No,4.55,9,0
CUST-06661,Female,41,Medan,27,Prabayar,4G,10,150.23,No,No,Transfer Bank,0,3.0,Yes,2.02,11,0
CUST-06662,Male,45,Lainnya,31,Prabayar,Fiber,25,243.51,Yes,No,Transfer Bank,1,3.0,No,14.7,9,0
CUST-06663,Male,47,Bandung,23,Prabayar,4G,10,148.57,No,Yes,Transfer Bank,0,4.0,Yes,3.79,6,0
CUST-06664,Female,23,Yogyakarta,39,Pascabayar,4G,100,95.68,Yes,No,Auto-debit,1,4.0,Yes,51.62,8,0
CUST-06665,Male,30,Surabaya,15,Prabayar,Fiber,5,106.98,Yes,Yes,Auto-debit,3,3.0,No,10.2,9,0
CUST-06666,Male,55,Semarang,25,Hybrid,4G,5,176.52,Yes,Yes,Transfer Bank,0,3.0,No,19.9,9,0
CUST-06667,Male,63,Lainnya,60,Pascabayar,4G,5,269.39,No,No,E-Wallet,0,3.0,No,24.31,5,0
CUST-06668,Male,30,Semarang,40,Prabayar,Fiber,50,153.38,Yes,Yes,Auto-debit,1,1.0,No,4.37,9,0
CUST-06669,Male,36,Makassar,1,Pascabayar,5G,Unlimited,217.2,Yes,Yes,E-Wallet,0,2.0,Yes,8.06,7,0
CUST-06670,Male,61,Lainnya,23,Prabayar,5G,5,167.91,Yes,Yes,Transfer Bank,0,1.0,No,11.87,9,0
CUST-06671,Male,25,Lainnya,59,Prabayar,4G,50,160.55,No,Yes,Kartu Kredit,3,4.0,Yes,35.05,5,0
CUST-06672,Male,30,Jakarta,12,Pascabayar,4G,25,282.93,Yes,No,Auto-debit,1,,Yes,8.01,9,0
CUST-06673,Female,20,Jakarta,66,Prabayar,4G,50,87.02,No,No,Auto-debit,1,,No,40.44,4,0
CUST-06674,Female,29,Medan,21,Prabayar,5G,50,122.02,Yes,Yes,E-Wallet,0,2.0,Yes,7.96,8,0
CUST-06675,Female,47,Lainnya,45,Prabayar,4G,10,112.47,Yes,Yes,Kartu Kredit,1,5.0,No,45.93,6,0
CUST-06676,Female,34,Medan,34,Prabayar,5G,50,139.77,No,Yes,Auto-debit,1,,No,3.52,20,0
CUST-06677,Male,64,Surabaya,45,Pascabayar,Fiber,5,70.28,No,No,Auto-debit,0,3.0,No,29.34,7,0
CUST-06678,Female,59,Medan,57,Hybrid,Fiber,25,136.95,No,No,Transfer Bank,0,4.0,No,7.08,7,0
CUST-06679,Female,60,Jakarta,10,Pascabayar,4G,Unlimited,103.42,No,Yes,Transfer Bank,3,5.0,No,2.9,3,1
CUST-06680,Male,52,Jakarta,25,Hybrid,5G,Unlimited,106.61,No,Yes,Transfer Bank,1,1.0,No,0.15,4,0
CUST-06681,Male,50,Jakarta,40,Pascabayar,5G,5,225.92,No,Yes,Transfer Bank,0,5.0,No,8.45,13,0
CUST-06682,Female,41,Jakarta,18,Prabayar,5G,5,98.09,Yes,No,Kartu Kredit,0,3.0,No,5.2,9,0
CUST-06683,Female,64,Yogyakarta,27,Hybrid,Fiber,100,317.96,Yes,No,E-Wallet,0,1.0,No,79.16,9,0
CUST-06684,Male,22,Surabaya,63,Prabayar,5G,10,150.74,No,Yes,Auto-debit,2,2.0,No,12.15,10,1
CUST-06685,Male,51,Jakarta,16,Prabayar,5G,50,47.14,No,Yes,Kartu Kredit,1,1.0,No,18.58,8,0
CUST-06686,Male,24,Medan,13,Hybrid,4G,50,217.37,No,Yes,E-Wallet,0,,No,10.49,6,0
CUST-06687,Male,33,Surabaya,41,Pascabayar,5G,25,40.56,No,Yes,Auto-debit,0,5.0,No,6.96,7,0
CUST-06688,Female,30,Bandung,7,Hybrid,5G,10,78.63,No,Yes,E-Wallet,0,4.0,Yes,9.73,10,0
CUST-06689,Female,46,Surabaya,0,Prabayar,5G,100,165.43,No,No,Auto-debit,0,3.0,No,27.53,9,1
CUST-06690,Male,54,Jakarta,62,Pascabayar,5G,10,126.29,Yes,Yes,Transfer Bank,3,1.0,No,8.34,10,0
CUST-06691,Female,21,Makassar,19,Prabayar,4G,100,187.6,Yes,Yes,Auto-debit,0,2.0,Yes,21.22,8,0
CUST-06692,Female,46,Jakarta,8,Prabayar,5G,10,107.07,Yes,No,Kartu Kredit,1,2.0,No,26.58,6,0
CUST-06693,Female,28,Jakarta,47,Hybrid,Fiber,Unlimited,106.63,No,Yes,Kartu Kredit,1,3.0,No,9.88,8,0
CUST-06694,Male,21,Jakarta,34,Prabayar,4G,100,115.07,No,No,E-Wallet,0,5.0,No,4.52,7,1
CUST-06695,Female,37,Surabaya,32,Pascabayar,5G,50,169.69,No,Yes,Transfer Bank,2,3.0,No,26.28,7,0
CUST-06696,Female,45,Jakarta,31,Hybrid,5G,5,189.89,No,Yes,Auto-debit,1,,No,9.25,6,0
CUST-06697,Female,27,Surabaya,10,Hybrid,4G,10,80.77,No,Yes,Kartu Kredit,0,1.0,No,42.37,3,0
CUST-06698,Male,36,Jakarta,61,Prabayar,4G,50,230.58,No,No,Transfer Bank,2,1.0,No,29.26,6,0
CUST-06699,Male,62,Jakarta,0,Prabayar,5G,50,310.32,Yes,Yes,E-Wallet,0,,No,31.83,13,0
CUST-06700,Female,34,Lainnya,34,Hybrid,5G,5,137.76,No,No,E-Wallet,0,2.0,Yes,15.49,15,0
CUST-06701,Male,64,Surabaya,19,Pascabayar,4G,5,156.66,No,Yes,E-Wallet,0,2.0,No,5.09,10,0
CUST-06702,Female,57,Jakarta,46,Prabayar,Fiber,50,103.51,Yes,No,E-Wallet,0,3.0,No,10.02,6,0
CUST-06703,Male,35,Medan,39,Prabayar,5G,25,213.15,Yes,Yes,Kartu Kredit,1,3.0,No,24.57,8,0
CUST-06704,Female,45,Jakarta,27,Prabayar,4G,25,41.51,No,Yes,Kartu Kredit,0,5.0,No,8.67,10,0
CUST-06705,Male,51,Yogyakarta,38,Hybrid,4G,50,261.04,No,Yes,E-Wallet,0,5.0,Yes,21.02,13,0
CUST-06706,Male,39,Jakarta,16,Prabayar,4G,Unlimited,248.0,Yes,Yes,Kartu Kredit,0,2.0,No,10.41,11,0
CUST-06707,Male,37,Bandung,9,Pascabayar,4G,10,77.64,Yes,Yes,Auto-debit,1,5.0,No,5.54,15,0
CUST-06708,Male,33,Lainnya,65,Prabayar,4G,100,96.93,No,Yes,Auto-debit,1,3.0,No,9.8,5,0
CUST-06709,Male,24,Jakarta,44,Prabayar,4G,Unlimited,128.58,Yes,Yes,Transfer Bank,1,1.0,No,8.36,11,0
CUST-06710,Male,19,Jakarta,47,Pascabayar,Fiber,Unlimited,202.58,No,No,Transfer Bank,4,3.0,No,1.12,8,1
CUST-06711,Male,33,Semarang,71,Hybrid,5G,Unlimited,66.71,Yes,No,Transfer Bank,0,1.0,No,4.07,9,0
CUST-06712,Female,55,Lainnya,65,Prabayar,Fiber,5,109.18,Yes,Yes,Kartu Kredit,0,2.0,Yes,2.82,15,0
CUST-06713,Female,28,Bandung,42,Prabayar,5G,5,178.49,Yes,Yes,Kartu Kredit,0,1.0,No,47.97,5,0
CUST-06714,Female,26,Semarang,57,Pascabayar,5G,Unlimited,74.31,Yes,Yes,Auto-debit,0,4.0,Yes,63.3,12,0
CUST-06715,Male,33,Jakarta,37,Prabayar,Fiber,10,132.79,Yes,No,Transfer Bank,0,2.0,Yes,8.02,5,1
CUST-06716,Female,46,Semarang,17,Prabayar,4G,10,144.34,No,Yes,Transfer Bank,0,5.0,No,8.19,10,0
CUST-06717,Female,28,Surabaya,44,Pascabayar,5G,25,85.82,Yes,Yes,E-Wallet,0,2.0,No,21.36,8,0
CUST-06718,Male,28,Semarang,65,Prabayar,Fiber,50,141.1,No,Yes,Transfer Bank,3,1.0,Yes,45.88,10,1
CUST-06719,Female,23,Jakarta,63,Pascabayar,Fiber,5,146.68,Yes,Yes,E-Wallet,1,4.0,No,11.89,10,0
CUST-06720,Female,33,Medan,36,Prabayar,4G,50,102.88,No,Yes,Kartu Kredit,0,3.0,No,19.71,5,0
CUST-06721,Male,28,Jakarta,68,Pascabayar,Fiber,5,62.69,No,Yes,Kartu Kredit,0,1.0,No,64.26,4,0
CUST-06722,Male,57,Makassar,14,Pascabayar,5G,25,59.83,Yes,No,Auto-debit,0,2.0,Yes,1.63,3,0
CUST-06723,Male,60,Yogyakarta,2,Pascabayar,4G,Unlimited,172.94,No,No,Kartu Kredit,0,2.0,Yes,9.59,5,1
CUST-06724,Male,35,Lainnya,29,Pascabayar,4G,5,172.72,Yes,No,Auto-debit,2,4.0,No,2.7,3,0
CUST-06725,Female,22,Lainnya,14,Pascabayar,5G,5,117.9,No,Yes,Transfer Bank,0,2.0,No,7.9,7,0
CUST-06726,Female,22,Bandung,68,Prabayar,4G,25,127.65,No,No,Auto-debit,1,1.0,No,11.44,9,1
CUST-06727,Female,33,Makassar,8,Prabayar,4G,10,110.11,Yes,Yes,Auto-debit,1,1.0,Yes,15.01,10,0
